"brand","model","color","registration_date","year","price_in_euro","power_kw","power_ps","transmission_type","fuel_type","fuel_consumption_l_100km","mileage_in_km","offer_description","length_offer_description"
"alfa-romeo","Alfa Romeo Giulia","red","2020-09-01","2020","2020.0","206","206","Automatic","Petrol","7.0","30000","2.0 Turbo 16V AT8-Q4 Veloce","27"
"alfa-romeo","Alfa Romeo Giulia","black","2020-12-01","2020","2020.0","375","375","Automatic","Petrol","9.3","19700","2.9 V6 Bi-Turbo Quadrifoglio HarmanKardon Klima","47"
"alfa-romeo","Alfa Romeo Giulia","black","2020-12-01","2020","2020.0","154","154","Automatic","Diesel","5.2","1000","Veloce 2.2D Q4 AT8|Assistenzp.2|Navi|Harm","41"
"alfa-romeo","Alfa Romeo Giulietta","black","2020-04-01","2020","2020.0","125","125","Automatic","Diesel","5.2","80199","Lusso 2.0 JTDM 20V 125kW TCT","28"
"alfa-romeo","Alfa Romeo Stelvio","black","2020-07-01","2020","2020.0","147","147","Automatic","Petrol","8.0","37393","Super Q4","8"
"alfa-romeo","Alfa Romeo Stelvio","black","2020-10-01","2020","2020.0","154","154","Automatic","Diesel","5.7","37400","2.2 Diesel 16V Q4 Veloce","24"
"alfa-romeo","Alfa Romeo Giulietta","black","2020-09-01","2020","2020.0","88","88","Manual","Petrol","7.4","36500","1.4 TB 16V~SPRINT~18'~SPORT","27"
"alfa-romeo","Alfa Romeo Stelvio","black","2020-10-01","2020","2020.0","375","375","Automatic","Petrol","9.8","10633","2.9 V6 Quadrifoglio ACC HARMAN KARDON","37"
"alfa-romeo","Alfa Romeo Giulietta","black","2020-12-01","2020","2020.0","125","125","Automatic","Diesel","5.2","74000","Speciale TCT","12"
"alfa-romeo","Alfa Romeo Stelvio","black","2020-01-01","2020","2020.0","154","154","Automatic","Diesel","5.2","33548","Super 2.2//NAVI//PANO","21"
"alfa-romeo","Alfa Romeo Stelvio","black","2020-09-01","2020","2020.0","375","375","Automatic","Petrol","10.0","35000","V6 2.9 Bi-Turbo AT8-Q4 Quadrifoglio","35"
"alfa-romeo","Alfa Romeo Giulia","black","2020-04-01","2020","2020.0","147","147","Automatic","Petrol","6.4","99573","Super","5"
"alfa-romeo","Alfa Romeo Giulia","black","2020-12-01","2020","2020.0","154","154","Automatic","Diesel","5.2","29500","Giulia Veloce Q4 | Vollausstattug | 4x4 | AHK","45"
"alfa-romeo","Alfa Romeo Giulia","black","2020-04-01","2020","2020.0","148","148","Automatic","Petrol","7.1","27355","Super 2.0 Turbo 16V AT8 Navi-Xenon-AHK-Kamera","45"
"alfa-romeo","Alfa Romeo Stelvio","black","2020-10-01","2020","2020.0","140","140","Automatic","Diesel","5.2","65151","2.2 SUPER Q4 Navi Xenon Hifi Rfk Q4 Navi Xenon Hif","50"
"alfa-romeo","Alfa Romeo Stelvio","black","2020-09-01","2020","2020.0","147","147","Automatic","Petrol","7.1","10182","Super Q4*NAVI*XENON*DAB*KAMERA*8-FACH-ALU*","42"
"alfa-romeo","Alfa Romeo Stelvio","black","2020-02-01","2020","2020.0","375","375","Automatic","Petrol","9.8","46100","Quadrifoglio Q4 1.H+HARMAN&KAD+CARBON","37"
"alfa-romeo","Alfa Romeo Giulia","black","2020-10-01","2020","2020.0","154","154","Automatic","Diesel","5.1","22000","2.2 Diesel AT8-Q4 Veloce","24"
"alfa-romeo","Alfa Romeo Stelvio","black","2020-05-01","2020","2020.0","148","148","Automatic","Petrol","7.0","17101","Super 2.0 Turbo 16V 200PS AT-8 Klima Xenon Leder","48"
"alfa-romeo","Alfa Romeo Giulia","silver","2020-03-01","2020","2020.0","147","147","Automatic","Petrol","6.8","22400","Super 2.0 Turbo 16V 147 KW","26"
"alfa-romeo","Alfa Romeo Stelvio","silver","2020-09-01","2020","2020.0","147","147","Automatic","Petrol","7.5","39700","2.0 Turbo 16V AT8-Q4 Super VB","29"
"alfa-romeo","Alfa Romeo Stelvio","violet","2020-10-01","2020","2020.0","206","206","Automatic","Petrol","7.2","18905","2.0 Turbo 16V AT8-Q4  Ti","24"
"alfa-romeo","Alfa Romeo Giulia","white","2020-08-01","2020","2020.0","375","375","Automatic","Petrol","12.0","6340","2.9 V6 Bi-Turbo AT8 Quadrifoglio","32"
"alfa-romeo","Alfa Romeo Giulia","white","2020-02-01","2020","2020.0","147","147","Automatic","Petrol","7.0","48499","2.0T Veloce Pano Leder Kamera Brembo AHK","40"
"alfa-romeo","Alfa Romeo Stelvio","white","2020-11-01","2020","2020.0","154","154","Unknown","Diesel","5.7","37000","Veloce Q4 Aut. ACC~KAMERA~NAVI~LEDER~AHK","40"
"alfa-romeo","Alfa Romeo Stelvio","white","2020-04-01","2020","2020.0","375","375","Automatic","Petrol","9.8","48896","Quadrifoglio Q4*ACC*Pano*Assistenz*H&K*","39"
"alfa-romeo","Alfa Romeo Stelvio","white","2020-08-01","2020","2020.0","140","140","Automatic","Diesel","6.5","115000","Business Q4 2.2 JTDM ACC 2xSpur RCam AHK","40"
"alfa-romeo","Alfa Romeo Stelvio","white","2020-12-01","2020","2020.0","154","154","Automatic","Diesel","5.7","30500","Veloce Q4 XENON ACC NAVI SHZ CARPLAY","36"
"alfa-romeo","Alfa Romeo Stelvio","white","2020-06-01","2020","2020.0","206","206","Automatic","Petrol","8.0","23800","2.0 Turbo Q4 ""Lusso""NAVI 20"" XEN Kamera","39"
"alfa-romeo","Alfa Romeo Stelvio","white","2020-12-01","2020","2020.0","154","154","Automatic","Diesel","5.5","56996","2.2 Diesel 16V 154kW Lusso Ti AT8-Q4","36"
"alfa-romeo","Alfa Romeo Stelvio","white","2020-08-01","2020","2020.0","140","140","Automatic","Diesel","5.7","67805","2.2 JTDM Business Q4/NAVI/DAB/Apple/SHZ","39"
"alfa-romeo","Alfa Romeo Giulietta","white","2020-12-01","2020","2020.0","88","88","Automatic","Diesel","4.9","43900","1.6 JTDm TCT Sprint Xen Panora Kamera","37"
"alfa-romeo","Alfa Romeo Stelvio","white","2020-04-01","2020","2020.0","154","154","Automatic","Diesel","5.7","70100","Veloce Q4 2.2 JTDM EU6d-T,Bi-Xenon, Leder","41"
"alfa-romeo","Alfa Romeo Giulia","blue","2021-10-01","2021","2021.0","206","206","Automatic","Petrol","6.7","10","Veloce KOMFORT/ASSISTPAKET2 NAVI ACC 19''","41"
"alfa-romeo","Alfa Romeo Stelvio","blue","2021-12-01","2021","2021.0","206","206","Automatic","Petrol","7.3","490","Veloce Q4 ASSIST2-/VELOCE PAKET 21'' HiFi","41"
"alfa-romeo","Alfa Romeo Giulia","blue","2021-09-01","2021","2021.0","375","375","Automatic","Petrol","9.2","21373","Quadrifoglio Carbon ACC LED NP: 92.000,-","40"
"alfa-romeo","Alfa Romeo Stelvio","blue","2021-04-01","2021","2021.0","154","154","Automatic","Diesel","5.7","66000","Lusso Ti Q4","11"
"alfa-romeo","Alfa Romeo Giulia","blue","2021-02-01","2021","2021.0","140","140","Automatic","Diesel","4.8","50935","2.2 Diesel AT8 Super Xenon Navi","31"
"alfa-romeo","Alfa Romeo Stelvio","blue","2021-04-01","2021","2021.0","206","206","Automatic","Petrol","7.0","34500","Lusso Ti 2.0 16V Turbo AT-Q4 206kw","34"
"alfa-romeo","Alfa Romeo Stelvio","yellow","2021-11-01","2021","2021.0","206","206","Automatic","Petrol","7.4","26000","GT Junior Q4","12"
"alfa-romeo","Alfa Romeo Stelvio","grey","2021-07-01","2021","2021.0","375","375","Automatic","Petrol","10.0","45000","Quadrifoglio Q4 2.9 V6 Bi-turbo EU6d Allrad AD El.","50"
"alfa-romeo","Alfa Romeo Giulia","grey","2021-06-01","2021","2021.0","154","154","Automatic","Diesel","4.8","16643","Veloce 2.2 Diesel AT8 Q4 MY21 VELOCE NAVI KAMERA A","50"
"alfa-romeo","Alfa Romeo Stelvio","grey","2021-08-01","2021","2021.0","206","206","Automatic","Petrol","7.4","22500","Veloce Ti Q4 NAVI/CARBON/ACC/KAMERA","35"
"alfa-romeo","Alfa Romeo Stelvio","grey","2021-12-01","2021","2021.0","206","206","Automatic","Petrol","7.4","6759","VELOCE TI 2.0 Turbo 206kW","25"
"alfa-romeo","Alfa Romeo Giulia","grey","2021-04-01","2021","2021.0","140","140","Automatic","Diesel","4.9","39990","GIULIA 2.2 190PS AT8 LUSSO TI 1. HAND MWST. TOP","47"
"alfa-romeo","Alfa Romeo Giulia","grey","2021-01-01","2021","2021.0","375","375","Automatic","Petrol","9.0","44900","1 HD, QV , h/k, Assistenzpaket 2","32"
"alfa-romeo","Alfa Romeo Stelvio","grey","2021-07-01","2021","2021.0","206","206","Automatic","Petrol","7.4","9873","Veloce Q4","9"
"alfa-romeo","Alfa Romeo Stelvio","grey","2021-03-01","2021","2021.0","147","147","Automatic","Petrol","7.6","51995","2.0T AT8 Q4 Super H&K Leder Kamera AHK","38"
"alfa-romeo","Alfa Romeo Stelvio","grey","2021-10-01","2021","2021.0","206","206","Automatic","Petrol","7.4","48558","Veloce Q4","9"
"alfa-romeo","Alfa Romeo Stelvio","grey","2021-12-01","2021","2021.0","206","206","Automatic","Petrol","8.8","4200","Veloce Ti 2.0 Turbo 16V 206kW AT8-Q4","36"
"alfa-romeo","Alfa Romeo Giulia","grey","2021-11-01","2021","2021.0","140","140","Automatic","Diesel","5.0","55000","Super 2.2 D AT-8 |Assistenzp.1|Hifi|18","38"
"alfa-romeo","Alfa Romeo Giulia","grey","2021-10-01","2021","2021.0","206","206","Automatic","Petrol","7.3","19000","2.0 Turbo AT8 Veloce Q4","23"
"alfa-romeo","Alfa Romeo Stelvio","grey","2021-04-01","2021","2021.0","154","154","Automatic","Diesel","5.7","36850","LUSSO Ti 2.2D 16V 210PS Q4","26"
"alfa-romeo","Alfa Romeo Stelvio","grey","2021-12-01","2021","2021.0","140","140","Automatic","Diesel","8.4","12450","Sprint Q4 #KLIMA#PDC#XENON","26"
"alfa-romeo","Alfa Romeo Stelvio","grey","2021-06-01","2021","2021.0","154","154","Automatic","Diesel","5.6","26000","2.2 Diesel 16V 154kW Lusso TI AT8-Q4","36"
"alfa-romeo","Alfa Romeo Stelvio","red","2021-12-01","2021","2021.0","206","206","Automatic","Petrol","7.4","50","Veloce Ti Q4 2.0T AT8|PANORAMA|ACC","34"
"alfa-romeo","Alfa Romeo Stelvio","red","2021-12-01","2021","2021.0","206","206","Automatic","Petrol","7.4","50","Veloce Ti Q4 2.0T AT8|PANORAMA|ACC","34"
"alfa-romeo","Alfa Romeo Stelvio","red","2021-07-01","2021","2021.0","140","140","Automatic","Diesel","5.7","23000","2.2 Q4 Super AWD XENON NAVI AHK ACC PDC SHZ LM","46"
"alfa-romeo","Alfa Romeo Giulia","red","2021-12-01","2021","2021.0","397","397","Automatic","Petrol","10.8","18","GTAm *** 1 of 500 ***","21"
"alfa-romeo","Alfa Romeo Giulia","red","2021-07-01","2021","2021.0","397","397","Automatic","Petrol","10.8","360","GTAm 1 of 500 *individualized by Zanasi*","40"
"alfa-romeo","Alfa Romeo Giulia","red","2021-03-01","2021","2021.0","206","206","Automatic","Petrol","7.2","6875","Veloce Q4 #AssistenzPaketII","27"
"alfa-romeo","Alfa Romeo Stelvio","red","2021-08-01","2021","2021.0","375","375","Automatic","Petrol","9.8","18600","V6 2.9 Bi-Turbo AT8-Q4 Quadrifoglio DAB","39"
"alfa-romeo","Alfa Romeo Stelvio","red","2021-12-01","2021","2021.0","206","206","Automatic","Petrol","7.0","9980","Veloce Ti Q4 2.0 MY21,Premium, Harman Kardon","44"
"alfa-romeo","Alfa Romeo Giulia","red","2021-10-01","2021","2021.0","154","154","Automatic","Diesel","0.0","3850","2.2 4X4-Q4 Veloce AUROM. NAVI ASSISTENZ2 KOMFORT","48"
"alfa-romeo","Alfa Romeo Giulia","red","2021-12-01","2021","2021.0","206","206","Automatic","Petrol","7.2","10000","Veloce Q4 #Panorama #PerformancePaket","37"
"alfa-romeo","Alfa Romeo Giulia","red","2021-09-01","2021","2021.0","206","206","Automatic","Petrol","6.9","5000","Veloce 2.0 T 280PS AT8 Q4","25"
"alfa-romeo","Alfa Romeo Giulia","red","2021-09-01","2021","2021.0","147","147","Automatic","Petrol","6.8","27700","2.0 Turbo Super Navi Kamera Xenon Leder","39"
"alfa-romeo","Alfa Romeo Stelvio","red","2021-07-01","2021","2021.0","154","154","Automatic","Diesel","5.5","39000","2.2 Diesel 16V AT8 Q4 Veloce Ti","31"
"alfa-romeo","Alfa Romeo Stelvio","red","2021-07-01","2021","2021.0","140","140","Automatic","Diesel","5.7","23000","2.2 Q4 Super AWD XENON NAVI AHK ACC PDC SHZ LM","46"
"alfa-romeo","Alfa Romeo Stelvio","red","2021-10-01","2021","2021.0","206","206","Automatic","Petrol","7.2","15000","2.0 Turbo 16V AT8-Q4 Veloce Assistenz-Paket/Sitzhe","50"
"alfa-romeo","Alfa Romeo Giulia","red","2021-03-01","2021","2021.0","147","147","Automatic","Petrol","6.4","31200","Business mit AHK abn. Klima Rückfahrkamera","42"
"alfa-romeo","Alfa Romeo Stelvio","red","2021-12-01","2021","2021.0","140","140","Automatic","Diesel","5.5","15000","2.2 Q4 Sprint AWD Nav+19""+Xen+Assistenzp","40"
"alfa-romeo","Alfa Romeo Stelvio","black","2021-06-01","2021","2021.0","147","147","Automatic","Petrol","7.8","31417","Super Q4 2.0 Turbo 16V AHK NAVI PDC EL. HECKKL. SI","50"
"alfa-romeo","Alfa Romeo Giulia","black","2021-11-01","2021","2021.0","147","147","Automatic","Petrol","6.5","11930","Lusso Ti 2.0 Turbo AT8 LEDER NAVI KAMERA ACC 18''A","50"
"alfa-romeo","Alfa Romeo Giulia","black","2021-08-01","2021","2021.0","154","154","Automatic","Diesel","5.5","28724","Veloce 2.2 Diesel Harman Kardon","31"
"alfa-romeo","Alfa Romeo Stelvio","black","2021-12-01","2021","2021.0","147","147","Automatic","Petrol","7.8","9900","Super Q4-KAM-AHK-BiXENON-MEMORY-SPUR-SHZ","40"
"alfa-romeo","Alfa Romeo Stelvio","black","2021-10-01","2021","2021.0","206","206","Automatic","Petrol","7.4","38000","VELOCE 2.0 Turbo","16"
"alfa-romeo","Alfa Romeo Giulietta","black","2021-03-01","2021","2021.0","88","88","Manual","Petrol","7.4","39500","1,4 TB 16V Sport Klima Xenon Navi Einparkhilfe","46"
"alfa-romeo","Alfa Romeo Stelvio","black","2021-12-01","2021","2021.0","154","154","Automatic","Diesel","5.4","44705","LUSSO Ti 2.2 Diesel 16V el. AHK-Navi-Leder-Xenon","48"
"alfa-romeo","Alfa Romeo Giulia","black","2021-11-01","2021","2021.0","140","140","Automatic","Diesel","5.0","6300","Super ASS 1+2","13"
"alfa-romeo","Alfa Romeo Stelvio","black","2021-03-01","2021","2021.0","375","375","Automatic","Petrol","10.0","44355","Quadrifoglio 2.9 Pano Keyless Harman RFK Navi/SHD","49"
"alfa-romeo","Alfa Romeo Stelvio","black","2021-10-01","2021","2021.0","375","375","Automatic","Petrol","10.0","20500","Quadrifoglio Q4","15"
"alfa-romeo","Alfa Romeo Giulia","black","2021-09-01","2021","2021.0","206","206","Automatic","Petrol","6.6","7458","MY21 VELOCE 2.0 Turbo 16V 206kW AT Klima Xenon","46"
"alfa-romeo","Alfa Romeo Stelvio","black","2021-12-01","2021","2021.0","206","206","Automatic","Petrol","7.4","50","Veloce Ti Q4 2.0T AT8|PANORAMA|H&K","34"
"alfa-romeo","Alfa Romeo Stelvio","black","2021-12-01","2021","2021.0","206","206","Automatic","Petrol","7.4","21266","Veloce Ti Q4 2.0T AT8 Sofort Verfügbar","38"
"alfa-romeo","Alfa Romeo Stelvio","black","2021-11-01","2021","2021.0","206","206","Automatic","Petrol","7.4","10000","Lusso Ti #HARMANKARDON #ACC","27"
"alfa-romeo","Alfa Romeo Stelvio","black","2021-12-01","2021","2021.0","154","154","Automatic","Diesel","5.5","10","2.2 Diesel 16V AT8 Q4 Lusso Ti NAVI R-KAMERA KLIMA","50"
"alfa-romeo","Alfa Romeo Stelvio","black","2021-10-01","2021","2021.0","154","154","Automatic","Diesel","5.7","1500","Veloce Q4 (630)","15"
"alfa-romeo","Alfa Romeo Stelvio","silver","2021-03-01","2021","2021.0","375","375","Automatic","Petrol","10.0","25100","Quadrifoglio 2.9 Bi-Turbo (510PS) AT8-Q4","40"
"alfa-romeo","Alfa Romeo Stelvio","silver","2021-10-01","2021","2021.0","206","206","Automatic","Petrol","7.2","26800","Stelvio 2.0 Turbo 16V AT8-Q4 Veloce Ti","38"
"alfa-romeo","Alfa Romeo Stelvio","white","2021-09-01","2021","2021.0","206","206","Automatic","Petrol","7.2","15999","2.0 Turbo 16V Veloce / Garantie - 09.25","39"
"alfa-romeo","Alfa Romeo Stelvio","white","2021-10-01","2021","2021.0","206","206","Automatic","Petrol","7.4","8513","Sportpaket DAB Xenon RFK Tempomat PDC","37"
"alfa-romeo","Alfa Romeo Stelvio","white","2021-12-01","2021","2021.0","140","140","Automatic","Diesel","5.4","5000","2.2 Q4 Sprint AWD Nav+19""+Xen+Assistenzp","40"
"alfa-romeo","Alfa Romeo Stelvio","white","2021-10-01","2021","2021.0","154","154","Automatic","Diesel","5.7","38500","2.2 JTDM Veloce AS2 Pano InterieurPaket2 Klima","46"
"alfa-romeo","Alfa Romeo Stelvio","white","2021-12-01","2021","2021.0","140","140","Automatic","Diesel","5.4","5000","2.2 Q4 Sprint AWD Nav+19""+Xen+Assistenzp","40"
"alfa-romeo","Alfa Romeo Stelvio","white","2021-12-01","2021","2021.0","140","140","Automatic","Diesel","5.5","9500","2.2 Q4 Sprint AWD Nav+19""+Xen+Assistenzp","40"
"alfa-romeo","Alfa Romeo Stelvio","white","2021-12-01","2021","2021.0","140","140","Automatic","Diesel","5.5","9500","2.2 Q4 Sprint AWD Nav+19""+Xen+Assistenzp","40"
"alfa-romeo","Alfa Romeo Giulia","white","2021-12-01","2021","2021.0","206","206","Automatic","Petrol","6.9","9500","Veloce 2.0, Assistenzpaket, HARMAN/KARDON, Lederpa","50"
"alfa-romeo","Alfa Romeo Giulia","white","2021-12-01","2021","2021.0","140","140","Automatic","Diesel","4.8","19490","2.2 JTDM  Sprint 8AT,  geteilte Rückbank","40"
"alfa-romeo","Alfa Romeo Giulia","white","2021-03-01","2021","2021.0","375","375","Automatic","Petrol","9.2","7000","Quadrifoglio (952)","18"
"alfa-romeo","Alfa Romeo Giulia","white","2021-05-01","2021","2021.0","206","206","Automatic","Petrol","7.0","2725","Ti 2.0l   Veloce","16"
"alfa-romeo","Alfa Romeo Stelvio","white","2021-04-01","2021","2021.0","375","375","Automatic","Petrol","11.8","25114","Q4 Bi-turbo Quadrifoglio AUTOMATIK NAV XENON KAMER","50"
"alfa-romeo","Alfa Romeo Stelvio","white","2021-09-01","2021","2021.0","206","206","Automatic","Petrol","7.8","120","2.0 Turbo AT8-Q4 Veloce NAVI SHZ RKAM HARM/KAR","46"
"alfa-romeo","Alfa Romeo Stelvio","white","2021-06-01","2021","2021.0","140","140","Automatic","Diesel","5.1","25301","2.2D Aut. Sprint *19Zoll*Leder*Black*","37"
"alfa-romeo","Alfa Romeo Stelvio","white","2021-10-01","2021","2021.0","154","154","Automatic","Diesel","5.5","9850","2.2 Veloce Q4, HiFi, Nav, NP: 68.040,-","38"
"alfa-romeo","Alfa Romeo Stelvio","white","2021-10-01","2021","2021.0","154","154","Automatic","Diesel","5.7","13400","VELOCE 2.2D 210PS Q4*sofort verfügbar*","38"
"alfa-romeo","Alfa Romeo Stelvio","white","2021-02-01","2021","2021.0","206","206","Automatic","Petrol","6.9","24500","2.0 Veloce Harman/Kardon NP: 68.040,-","37"
"alfa-romeo","Alfa Romeo Giulia","white","2021-10-01","2021","2021.0","206","206","Automatic","Petrol","7.3","6500","Veloce Q4","9"
"alfa-romeo","Alfa Romeo Stelvio","white","2021-07-01","2021","2021.0","154","154","Automatic","Diesel","4.8","17750","2.2 JTDM Veloce Q4","18"
"alfa-romeo","Alfa Romeo Giulia","beige","2022-04-01","2022","2022.0","154","154","Automatic","Diesel","5.6","19522","Ti Q4 2.2 JTDM EU6d Allrad El. Fondsitzverst. Navi","50"
"alfa-romeo","Alfa Romeo Giulia","blue","2022-11-01","2022","2022.0","206","206","Automatic","Petrol","8.1","10","ESTREMA - 2.0 - ASSISTENZPAKET - PANORAMA","41"
"alfa-romeo","Alfa Romeo Giulia","blue","2022-12-01","2022","2022.0","375","375","Automatic","Petrol","10.0","50","Quadrifoglio V6 510PS| NP: 91.950,-","35"
"alfa-romeo","Alfa Romeo Giulia","blue","2022-11-01","2022","2022.0","206","206","Automatic","Petrol","8.1","10","ESTREMA - 2.0 - ASSISTENZPAKET - PANORAMA","41"
"alfa-romeo","Alfa Romeo Tonale","blue","2022-11-01","2022","2022.0","96","96","Automatic","Petrol","6.1","7500","SPECIALE 1.5T 130PS 48V-Hybrid|H&K","34"
"alfa-romeo","Alfa Romeo Tonale","blue","2022-11-01","2022","2022.0","96","96","Automatic","Hybrid","6.1","7500","SPECIALE 1.5T 130PS 48V-Hybrid|H&K","34"
"alfa-romeo","Alfa Romeo Tonale","blue","2022-12-01","2022","2022.0","96","96","Automatic","Petrol","6.2","32","TONALE 1.5T 48V-HYBRID 15KW SPECIALE","36"
"alfa-romeo","Alfa Romeo Tonale","blue","2022-06-01","2022","2022.0","96","96","Automatic","Hybrid","6.1","12500","SPECIALE 1.5 T 130PS 48V-Hybrid","31"
"alfa-romeo","Alfa Romeo Tonale","blue","2022-06-01","2022","2022.0","96","96","Automatic","Petrol","5.8","10000","SPECIALE - 1.5 VGT - WINTERPAKET - PREMIUMPAKET -","49"
"alfa-romeo","Alfa Romeo Giulia","blue","2022-03-01","2022","2022.0","206","206","Automatic","Petrol","6.4","5933","Veloce Ti Q4 ACC Harman/Kardon Navi","35"
"alfa-romeo","Alfa Romeo Tonale","blue","2022-10-01","2022","2022.0","96","96","Automatic","Hybrid","6.1","2500","Tonale Edizione Speciale 1.5T MildHybrid 96KW (130","50"
"alfa-romeo","Alfa Romeo Giulia","blue","2022-04-01","2022","2022.0","206","206","Automatic","Petrol","8.4","51","MY22 2.0 Turbo Q4 Ti  ASSISTENT NAVI LEDER-BRAUN","48"
"alfa-romeo","Alfa Romeo Giulia","blue","2022-05-01","2022","2022.0","375","375","Automatic","Petrol","9.0","20","Quadrifoglio, Assistenz Paket, NP: 90.790","41"
"alfa-romeo","Alfa Romeo Giulia","blue","2022-03-01","2022","2022.0","206","206","Automatic","Petrol","7.2","10000","MY22 2.0l Ti Q4 Schiebedach | Leder Braun","41"
"alfa-romeo","Alfa Romeo Stelvio","blue","2022-11-01","2022","2022.0","206","206","Automatic","Petrol","8.8","50","MY22 Veloce Panoramadach Assistenzpaket","39"
"alfa-romeo","Alfa Romeo Stelvio","blue","2022-04-01","2022","2022.0","375","375","Automatic","Petrol","10.0","20","Quadrifoglio Assistenz Paket, NP: 97.190","40"
"alfa-romeo","Alfa Romeo Stelvio","blue","2022-01-01","2022","2022.0","206","206","Automatic","Petrol","7.0","100","MY21 VELOCE 2.0 Turbo 16V Q4 280PS","34"
"alfa-romeo","Alfa Romeo Tonale","blue","2022-11-01","2022","2022.0","96","96","Automatic","Hybrid","6.4","1595","Speciale","8"
"alfa-romeo","Alfa Romeo Stelvio","blue","2022-01-01","2022","2022.0","206","206","Automatic","Petrol","7.0","100","MY21 VELOCE 2.0 Turbo 16V Q4 280PS","34"
"alfa-romeo","Alfa Romeo Giulia","yellow","2022-07-01","2022","2022.0","375","375","Automatic","Petrol","10.1","50","Quadrifoglio MY22 Assistenz Paket","33"
"alfa-romeo","Alfa Romeo Giulia","grey","2022-01-01","2022","2022.0","206","206","Automatic","Petrol","7.2","20","2.0 Turbo 16V 206kW AT8-Q4 Veloce","33"
"alfa-romeo","Alfa Romeo Giulia","grey","2022-04-01","2022","2022.0","154","154","Automatic","Diesel","5.7","5000","2.2 Diesel AT8-Q4 Veloce","24"
"alfa-romeo","Alfa Romeo Giulia","grey","2022-01-01","2022","2022.0","206","206","Automatic","Petrol","7.3","8500","VELOCE TI 2.0 Turbo 16V 280 PS AT8-Q4","37"
"alfa-romeo","Alfa Romeo Giulia","grey","2022-01-01","2022","2022.0","206","206","Automatic","Petrol","8.1","9850","MY22 Veloce Q4 ASSISTENZ & PREMIUM PANO","39"
"alfa-romeo","Alfa Romeo Stelvio","grey","2022-06-01","2022","2022.0","147","147","Automatic","Petrol","8.5","25","Sprint 2.0 Turbo 16V 200 PS Schiebedach","39"
"alfa-romeo","Alfa Romeo Giulia","grey","2022-10-01","2022","2022.0","147","147","Automatic","Petrol","6.0","15","MY22-Sprint 2.0 Turbo 16V 200 PS Assistenz Paket","48"
"alfa-romeo","Alfa Romeo Stelvio","grey","2022-09-01","2022","2022.0","206","206","Automatic","Petrol","7.4","1000","MY22 2.0l Veloce | Schiebedach","30"
"alfa-romeo","Alfa Romeo Tonale","grey","2022-12-01","2022","2022.0","115","115","Automatic","Petrol","5.9","10","SUPER 1.5 T 130PS 48-Hybrid AT7","31"
"alfa-romeo","Alfa Romeo Tonale","grey","2022-10-01","2022","2022.0","96","96","Automatic","Hybrid","6.2","100","1.5 Speciale 48V-Hybrid 15kW +Leder/LED/Navi/Hands","50"
"alfa-romeo","Alfa Romeo Giulia","grey","2022-04-01","2022","2022.0","206","206","Automatic","Petrol","8.2","15","Veloce 2.0 280 PS Schiebedach HARMAN/KARD","41"
"alfa-romeo","Alfa Romeo Tonale","grey","2022-12-01","2022","2022.0","206","206","Automatic","Hybrid","1.3","100","SPECIALE 1.3T MultiAir Plug-In Hybrid","37"
"alfa-romeo","Alfa Romeo Tonale","grey","2022-12-01","2022","2022.0","115","115","Automatic","Petrol","5.9","25","SUPER 1.5 T 130PS 48-Hybrid AT7","31"
"alfa-romeo","Alfa Romeo Stelvio","grey","2022-06-01","2022","2022.0","206","206","Automatic","Petrol","7.4","7500","Veloce Q4 2.0 280PS","19"
"alfa-romeo","Alfa Romeo Tonale","grey","2022-09-01","2022","2022.0","96","96","Automatic","Petrol","6.0","766","Speciale 1.5T NAVI KAMERA VIRTUAL KEYLESS PDC ACC","49"
"alfa-romeo","Alfa Romeo Stelvio","grey","2022-01-01","2022","2022.0","206","206","Automatic","Petrol","7.4","9000","MY21 VELOCE 280 PS AT8 - Q4","27"
"alfa-romeo","Alfa Romeo Stelvio","grey","2022-06-01","2022","2022.0","154","154","Automatic","Diesel","6.3","16699","MY22 Veloce 2.2 Diesel16V 154kW Panorama","40"
"alfa-romeo","Alfa Romeo Tonale","grey","2022-12-01","2022","2022.0","115","115","Automatic","Petrol","5.9","14","SUPER 1.5 T 130PS 48-Hybrid AT7","31"
"alfa-romeo","Alfa Romeo Tonale","grey","2022-12-01","2022","2022.0","118","118","Automatic","Hybrid","6.5","10","1.5 VGT Hybrid Ti","17"
"alfa-romeo","Alfa Romeo Tonale","grey","2022-11-01","2022","2022.0","96","96","Automatic","Diesel","6.3","2000","TI 1.6 VGT-D 96kW DCT  Leasing 349.-€inkl","41"
"alfa-romeo","Alfa Romeo Tonale","grey","2022-09-01","2022","2022.0","118","118","Automatic","Hybrid","5.2","99","VELOCE 1.5 VGT 160PS Automatik","30"
"alfa-romeo","Alfa Romeo Tonale","grey","2022-08-01","2022","2022.0","96","96","Automatic","Petrol","6.1","12500","SPECIALE 1.5 T 130PS 48V-Hybrid","31"
"alfa-romeo","Alfa Romeo Tonale","grey","2022-11-01","2022","2022.0","118","118","Automatic","Hybrid","5.9","501","Tonale Ti 1.5 Hybrid 160PS Automatik","36"
"alfa-romeo","Alfa Romeo Stelvio","grey","2022-08-01","2022","2022.0","154","154","Automatic","Diesel","6.3","50","MY22 Veloce 2.2 D Anhängerkupplung","34"
